time,q0_x,q0_y,q0_z,q1_x,q1_y,q1_z,q2_x,q2_y,q2_z,q3_x,q3_y,q3_z
8.97,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.98,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.99,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.01,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.02,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.03,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.04,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.05,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.06,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.07,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.08,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.09,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.1,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.11,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.12,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.13,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.14,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.15,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.16,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.17,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.18,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.19,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.2,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.21,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.22,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.23,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.24,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.25,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.26,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.27,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.28,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.29,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.3,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.31,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.32,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.33,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.34,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.35,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.36,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.37,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.38,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.39,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.4,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.41,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.42,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.43,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.44,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.45,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.46,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.47,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.48,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.49,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.5,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.51,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.52,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.53,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.54,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.55,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.56,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.57,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.58,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.59,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.6,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.61,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.62,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.63,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.64,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.65,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.66,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.67,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.68,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.69,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.7,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.71,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.72,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.73,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.74,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.75,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.76,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.77,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.78,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.79,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.8,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.81,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.82,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.83,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.84,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.85,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.86,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.87,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.88,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.89,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.9,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.91,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.92,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.93,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.94,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.95,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.96,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.97,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.98,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
9.99,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.01,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.02,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.03,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.04,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.05,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.06,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.07,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.08,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.09,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.1,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.11,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.12,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.13,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.14,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.15,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.16,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.17,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.18,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.19,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.2,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.21,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.22,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.23,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.24,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.25,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.26,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.27,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.28,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.29,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.3,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.31,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.32,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.33,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.34,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.35,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.36,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.37,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.38,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.39,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.4,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.41,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.42,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.43,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.44,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.45,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.46,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.47,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.48,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.49,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.5,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.51,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.52,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.53,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.54,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.55,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.56,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.57,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.58,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.59,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.6,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.61,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.62,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.63,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.64,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.65,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.66,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.67,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.68,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.69,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.7,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.71,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.72,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.73,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.74,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.75,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.76,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.77,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.78,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.79,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.8,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.81,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.82,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.83,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.84,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.85,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.86,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.87,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.88,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.89,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.9,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.91,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.92,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.93,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.94,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.95,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.96,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.97,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.98,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.99,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
10.99,0.988065,-0.0853738,0.128214,7.20675e-07,-0.0109081,0.999941,0,0,1,0,0,1
11,0.988065,-0.0853738,0.128214,2.8994e-06,-0.0218252,0.999762,0,0,1,0,0,1
11.01,0.988065,-0.0853738,0.128214,3.37749e-06,-0.0328087,0.999462,0,0,1,0,0,1
11.02,0.988065,-0.0853738,0.128214,7.52421e-06,-0.0433711,0.999059,0,0,1,0,0,1
11.03,0.988065,-0.0853738,0.128214,1.93102e-05,-0.0519729,0.998648,0,0,1,0,0,1
11.04,0.988065,-0.0853738,0.128214,3.49281e-05,-0.0613842,0.998114,0,0,1,0,0,1
11.05,0.988065,-0.0853738,0.128214,5.43115e-05,-0.0731924,0.997318,0,0,1,0,0,1
11.06,0.988065,-0.0853738,0.128214,5.78305e-05,-0.0841502,0.996453,0,0,1,0,0,1
11.07,0.988065,-0.0853738,0.128214,6.28845e-05,-0.0939007,0.995582,0,0,1,0,0,1
11.08,0.988065,-0.0853738,0.128214,8.02879e-05,-0.10322,0.994659,0,0,1,0,0,1
11.09,0.988065,-0.0853738,0.128214,0.000100056,-0.112285,0.993676,0,0,1,0,0,1
11.1,0.988065,-0.0853738,0.128214,0.000125035,-0.122868,0.992423,0,0,1,0,0,1
11.11,0.988065,-0.0853738,0.128214,0.000143609,-0.134287,0.990942,0,0,1,0,0,1
11.12,0.988065,-0.0853738,0.128214,0.000170679,-0.144157,0.989555,0,0,1,0,0,1
11.13,0.988065,-0.0853738,0.128214,0.00016918,-0.153452,0.988156,0,0,1,0,0,1
11.14,0.988065,-0.0853738,0.128214,0.000167218,-0.161796,0.986824,0,0,1,0,0,1
11.15,0.988065,-0.0853738,0.128214,0.000167997,-0.171061,0.98526,0,0,1,0,0,1
11.16,0.988065,-0.0853738,0.128214,0.000153854,-0.181856,0.983325,0,0,1,0,0,1
11.17,0.988065,-0.0853738,0.128214,0.0001501,-0.191643,0.981465,0,0,1,0,0,1
11.18,0.988065,-0.0853738,0.128214,0.000149665,-0.202262,0.979332,0,0,1,0,0,1
11.19,0.988065,-0.0853738,0.128214,0.000155298,-0.212816,0.977092,0,0,1,0,0,1
11.2,0.988065,-0.0853738,0.128214,0.000181859,-0.223538,0.974695,0,0,1,0,0,1
11.21,0.988065,-0.0853738,0.128214,0.000229136,-0.234699,0.972068,0,0,1,0,0,1
11.22,0.988065,-0.0853738,0.128214,0.000270058,-0.245106,0.969496,0,0,1,0,0,1
11.23,0.988065,-0.0853738,0.128214,0.000308365,-0.254162,0.967161,0,0,1,0,0,1
11.24,0.988065,-0.0853738,0.128214,0.000354755,-0.263683,0.964609,0,0,1,0,0,1
11.25,0.988065,-0.0853738,0.128214,0.00041199,-0.272577,0.962134,0,0,1,0,0,1
11.26,0.988065,-0.0853738,0.128214,0.000463848,-0.280942,0.959725,0,0,1,0,0,1
11.27,0.988065,-0.0853738,0.128214,0.000535349,-0.291755,0.956493,0,0,1,0,0,1
11.28,0.988065,-0.0853738,0.128214,0.000645605,-0.303123,0.952951,0,0,1,0,0,1
11.29,0.988065,-0.0853738,0.128214,0.000759226,-0.31348,0.949595,0,0,1,0,0,1
11.3,0.988065,-0.0853738,0.128214,0.000905151,-0.325639,0.945494,0,0,1,0,0,1
11.31,0.988065,-0.0853738,0.128214,0.0010342,-0.339194,0.940716,0,0,1,0,0,1
11.32,0.988065,-0.0853738,0.128214,0.00110208,-0.352116,0.935956,0,0,1,0,0,1
11.33,0.988065,-0.0853738,0.128214,0.00114268,-0.363457,0.93161,0,0,1,0,0,1
11.34,0.988065,-0.0853738,0.128214,0.00122117,-0.375055,0.927002,0,0,1,0,0,1
11.35,0.988065,-0.0853738,0.128214,0.00122825,-0.387104,0.922035,0,0,1,0,0,1
11.36,0.988065,-0.0853738,0.128214,0.00122094,-0.399939,0.916541,0,0,1,0,0,1
11.37,0.988065,-0.0853738,0.128214,0.00118958,-0.411694,0.911321,0,0,1,0,0,1
11.38,0.988065,-0.0853738,0.128214,0.00116025,-0.424149,0.905592,0,0,1,0,0,1
11.39,0.988065,-0.0853738,0.128214,0.0011469,-0.436398,0.899753,0,0,1,0,0,1
11.4,0.988065,-0.0853738,0.128214,0.00114813,-0.44823,0.893917,0,0,1,0,0,1
11.41,0.988065,-0.0853738,0.128214,0.00119471,-0.46041,0.887706,0,0,1,0,0,1
11.42,0.988065,-0.0853738,0.128214,0.00118589,-0.470976,0.882145,0,0,1,0,0,1
11.43,0.988065,-0.0853738,0.128214,0.00122083,-0.481431,0.876483,0,0,1,0,0,1
11.44,0.988065,-0.0853738,0.128214,0.00133293,-0.491652,0.870791,0,0,1,0,0,1
11.45,0.988065,-0.0853738,0.128214,0.0014636,-0.500506,0.865732,0,0,1,0,0,1
11.46,0.988065,-0.0853738,0.128214,0.00167491,-0.509624,0.860396,0,0,1,0,0,1
11.47,0.988065,-0.0853738,0.128214,0.00191904,-0.517583,0.855631,0,0,1,0,0,1
11.48,0.988065,-0.0853738,0.128214,0.00214979,-0.526329,0.850279,0,0,1,0,0,1
11.49,0.988065,-0.0853738,0.128214,0.00236121,-0.535317,0.844648,0,0,1,0,0,1
11.5,0.988065,-0.0853738,0.128214,0.00266438,-0.54238,0.840129,0,0,1,0,0,1
11.51,0.988065,-0.0853738,0.128214,0.00297338,-0.550026,0.835142,0,0,1,0,0,1
11.52,0.988065,-0.0853738,0.128214,0.00332248,-0.556824,0.830624,0,0,1,0,0,1
11.53,0.988065,-0.0853738,0.128214,0.00365738,-0.561892,0.827202,0,0,1,0,0,1
11.54,0.988065,-0.0853738,0.128214,0.00389991,-0.567007,0.823704,0,0,1,0,0,1
11.55,0.988065,-0.0853738,0.128214,0.00411132,-0.572605,0.819821,0,0,1,0,0,1
11.56,0.988065,-0.0853738,0.128214,0.0043373,-0.579381,0.815046,0,0,1,0,0,1
11.57,0.988065,-0.0853738,0.128214,0.00457804,-0.58581,0.810436,0,0,1,0,0,1
11.58,0.988065,-0.0853738,0.128214,0.00480345,-0.591803,0.806069,0,0,1,0,0,1
11.59,0.988065,-0.0853738,0.128214,0.00503915,-0.599411,0.800426,0,0,1,0,0,1
11.6,0.988065,-0.0853738,0.128214,0.00522633,-0.606436,0.795115,0,0,1,0,0,1
11.61,0.988065,-0.0853738,0.128214,0.00543713,-0.613709,0.789514,0,0,1,0,0,1
11.62,0.988065,-0.0853738,0.128214,0.00562251,-0.620858,0.783903,0,0,1,0,0,1
11.63,0.988065,-0.0853738,0.128214,0.00578883,-0.628256,0.777985,0,0,1,0,0,1
11.64,0.988065,-0.0853738,0.128214,0.00593024,-0.635802,0.771829,0,0,1,0,0,1
11.65,0.988065,-0.0853738,0.128214,0.00603883,-0.644072,0.764941,0,0,1,0,0,1
11.66,0.988065,-0.0853738,0.128214,0.00607939,-0.652686,0.757604,0,0,1,0,0,1
11.67,0.988065,-0.0853738,0.128214,0.00614486,-0.662523,0.749017,0,0,1,0,0,1
11.68,0.988065,-0.0853738,0.128214,0.00638651,-0.672846,0.739755,0,0,1,0,0,1
11.69,0.988065,-0.0853738,0.128214,0.00664912,-0.683144,0.730253,0,0,1,0,0,1
11.7,0.988065,-0.0853738,0.128214,0.00690046,-0.692594,0.721295,0,0,1,0,0,1
11.71,0.988065,-0.0853738,0.128214,0.00714839,-0.701908,0.712231,0,0,1,0,0,1
11.72,0.988065,-0.0853738,0.128214,0.00742441,-0.711662,0.702483,0,0,1,0,0,1
11.73,0.988065,-0.0853738,0.128214,0.00769875,-0.721562,0.692307,0,0,1,0,0,1
11.74,0.988065,-0.0853738,0.128214,0.00800234,-0.730361,0.683015,0,0,1,0,0,1
11.75,0.988065,-0.0853738,0.128214,0.00845364,-0.73866,0.674026,0,0,1,0,0,1
11.76,0.988065,-0.0853738,0.128214,0.00884707,-0.746467,0.665364,0,0,1,0,0,1
11.77,0.988065,-0.0853738,0.128214,0.00930602,-0.7536,0.657267,0,0,1,0,0,1
11.78,0.988065,-0.0853738,0.128214,0.00975011,-0.760469,0.649301,0,0,1,0,0,1
11.79,0.988065,-0.0853738,0.128214,0.0101706,-0.768085,0.640267,0,0,1,0,0,1
11.8,0.988065,-0.0853738,0.128214,0.0106883,-0.775405,0.631373,0,0,1,0,0,1
11.81,0.988065,-0.0853738,0.128214,0.0112578,-0.781737,0.623507,0,0,1,0,0,1
11.82,0.988065,-0.0853738,0.128214,0.0118284,-0.789344,0.613837,0,0,1,0,0,1
11.83,0.988065,-0.0853738,0.128214,0.012399,-0.797267,0.6035,0,0,1,0,0,1
11.84,0.988065,-0.0853738,0.128214,0.0129869,-0.805406,0.592582,0,0,1,0,0,1
11.85,0.988065,-0.0853738,0.128214,0.0135019,-0.814306,0.580279,0,0,1,0,0,1
11.86,0.988065,-0.0853738,0.128214,0.0140449,-0.82255,0.568519,0,0,1,0,0,1
11.87,0.988065,-0.0853738,0.128214,0.0145729,-0.830351,0.55705,0,0,1,0,0,1
11.88,0.988065,-0.0853738,0.128214,0.0151679,-0.837982,0.545487,0,0,1,0,0,1
11.89,0.988065,-0.0853738,0.128214,0.0157577,-0.84554,0.533679,0,0,1,0,0,1
11.9,0.988065,-0.0853738,0.128214,0.0163502,-0.852284,0.522824,0,0,1,0,0,1
11.91,0.988065,-0.0853738,0.128214,0.0169255,-0.858665,0.512257,0,0,1,0,0,1
11.92,0.988065,-0.0853738,0.128214,0.0174379,-0.865032,0.501414,0,0,1,0,0,1
11.93,0.988065,-0.0853738,0.128214,0.0178561,-0.870236,0.492312,0,0,1,0,0,1
