time,q0_x,q0_y,q0_z,q1_x,q1_y,q1_z,q2_x,q2_y,q2_z,q3_x,q3_y,q3_z,q4_x,q4_y,q4_z
6.49,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.228564,0.97112,-0.0667304,0.0160631,0.997642,-0.0643522,-0.021709,-0.997465,-0.0667304,-0.236969,-0.969104
6.5,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.237844,0.968879,-0.0667304,0.0160631,0.997642,-0.0641065,-0.0215302,-0.997465,-0.0667304,-0.246229,-0.966782
6.51,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.247124,0.966542,-0.0667304,0.0160631,0.997642,-0.0638488,-0.0213476,-0.997465,-0.0667304,-0.255488,-0.964365
6.52,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.256357,0.964123,-0.0667304,0.0160631,0.997642,-0.0635806,-0.0211621,-0.997465,-0.0667304,-0.2647,-0.961866
6.53,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.26547,0.961642,-0.0667304,0.0160631,0.997642,-0.0633041,-0.0209753,-0.997465,-0.0667304,-0.273791,-0.959306
6.54,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.274559,0.959074,-0.0667304,0.0160631,0.997642,-0.0630169,-0.0207854,-0.997465,-0.0667304,-0.282858,-0.956659
6.55,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.28352,0.95645,-0.0667304,0.0160631,0.997642,-0.0627223,-0.0205947,-0.997465,-0.0667304,-0.291796,-0.953958
6.56,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.292418,0.953755,-0.0667304,0.0160631,0.997642,-0.0624187,-0.0204019,-0.997465,-0.0667304,-0.30067,-0.951186
6.57,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.301336,0.950961,-0.0667304,0.0160631,0.997642,-0.0621033,-0.0202053,-0.997465,-0.0667304,-0.309564,-0.948315
6.58,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.310102,0.948125,-0.0667304,0.0160631,0.997642,-0.0617823,-0.0200087,-0.997465,-0.0667304,-0.318304,-0.945403
6.59,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.319059,0.945134,-0.0667304,0.0160631,0.997642,-0.0614432,-0.0198045,-0.997465,-0.0667304,-0.327236,-0.942334
6.6,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.328174,0.941993,-0.0667304,0.0160631,0.997642,-0.0610865,-0.0195932,-0.997465,-0.0667304,-0.336323,-0.939114
6.61,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.337311,0.938744,-0.0667304,0.0160631,0.997642,-0.0607172,-0.0193779,-0.997465,-0.0667304,-0.345431,-0.935786
6.62,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.346296,0.93545,-0.0667304,0.0160631,0.997642,-0.0603425,-0.0191628,-0.997465,-0.0667304,-0.354388,-0.932415
6.63,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.355285,0.932057,-0.0667304,0.0160631,0.997642,-0.0599563,-0.0189443,-0.997465,-0.0667304,-0.363347,-0.928944
6.64,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.364276,0.928563,-0.0667304,0.0160631,0.997642,-0.0595584,-0.0187224,-0.997465,-0.0667304,-0.372308,-0.925372
6.65,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.373232,0.924982,-0.0667304,0.0160631,0.997642,-0.0591508,-0.0184982,-0.997465,-0.0667304,-0.381231,-0.921714
6.66,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.382097,0.921337,-0.0667304,0.0160631,0.997642,-0.0587361,-0.0182731,-0.997465,-0.0667304,-0.390065,-0.917993
6.67,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.390968,0.917589,-0.0667304,0.0160631,0.997642,-0.0583098,-0.0180446,-0.997465,-0.0667304,-0.398903,-0.914168
6.68,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.399758,0.913776,-0.0667304,0.0160631,0.997642,-0.0578765,-0.0178152,-0.997465,-0.0667304,-0.407659,-0.910278
6.69,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.408516,0.909875,-0.0667304,0.0160631,0.997642,-0.0574337,-0.0175836,-0.997465,-0.0667304,-0.416384,-0.906302
6.7,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.417145,0.905932,-0.0667304,0.0160631,0.997642,-0.0569867,-0.0173526,-0.997465,-0.0667304,-0.424978,-0.902284
6.71,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.425711,0.901918,-0.0667304,0.0160631,0.997642,-0.0565324,-0.0171203,-0.997465,-0.0667304,-0.433509,-0.898196
6.72,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.434158,0.897863,-0.0667304,0.0160631,0.997642,-0.0560741,-0.0168885,-0.997465,-0.0667304,-0.44192,-0.894068
6.73,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.442587,0.893717,-0.0667304,0.0160631,0.997642,-0.0556066,-0.0166546,-0.997465,-0.0667304,-0.450314,-0.889849
6.74,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.450966,0.889498,-0.0667304,0.0160631,0.997642,-0.0551317,-0.0164194,-0.997465,-0.0667304,-0.458656,-0.885557
6.75,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.459275,0.885215,-0.0667304,0.0160631,0.997642,-0.0546508,-0.0161836,-0.997465,-0.0667304,-0.466927,-0.881203
6.76,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.46751,0.880872,-0.0667304,0.0160631,0.997642,-0.0541644,-0.0159473,-0.997465,-0.0667304,-0.475124,-0.876789
6.77,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.475565,0.876528,-0.0667304,0.0160631,0.997642,-0.053679,-0.0157139,-0.997465,-0.0667304,-0.483141,-0.872375
6.78,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.483749,0.872016,-0.0667304,0.0160631,0.997642,-0.0531763,-0.0154743,-0.997465,-0.0667304,-0.491285,-0.867792
6.79,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.492001,0.867363,-0.0667304,0.0160631,0.997642,-0.0526595,-0.0152303,-0.997465,-0.0667304,-0.499497,-0.863068
6.8,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.500143,0.862671,-0.0667304,0.0160631,0.997642,-0.05214,-0.0149873,-0.997465,-0.0667304,-0.507598,-0.858306
6.81,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.508347,0.857838,-0.0667304,0.0160631,0.997642,-0.0516067,-0.01474,-0.997465,-0.0667304,-0.51576,-0.853402
6.82,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.51643,0.852972,-0.0667304,0.0160631,0.997642,-0.0510716,-0.0144941,-0.997465,-0.0667304,-0.523801,-0.848466
6.83,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.524485,0.848018,-0.0667304,0.0160631,0.997642,-0.0505289,-0.0142469,-0.997465,-0.0667304,-0.531812,-0.843442
6.84,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.53255,0.842951,-0.0667304,0.0160631,0.997642,-0.049976,-0.0139972,-0.997465,-0.0667304,-0.539833,-0.838306
6.85,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.540607,0.837781,-0.0667304,0.0160631,0.997642,-0.0494141,-0.0137455,-0.997465,-0.0667304,-0.547845,-0.833066
6.86,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.548656,0.832506,-0.0667304,0.0160631,0.997642,-0.0488432,-0.0134921,-0.997465,-0.0667304,-0.555848,-0.827721
6.87,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.556635,0.827165,-0.0667304,0.0160631,0.997642,-0.0482679,-0.0132388,-0.997465,-0.0667304,-0.56378,-0.822312
6.88,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.564546,0.821759,-0.0667304,0.0160631,0.997642,-0.0476881,-0.0129856,-0.997465,-0.0667304,-0.571645,-0.816837
6.89,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.572389,0.816288,-0.0667304,0.0160631,0.997642,-0.0471042,-0.0127327,-0.997465,-0.0667304,-0.57944,-0.811298
6.9,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.580161,0.810755,-0.0667304,0.0160631,0.997642,-0.0465165,-0.0124802,-0.997465,-0.0667304,-0.587163,-0.805699
6.91,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.587888,0.805142,-0.0667304,0.0160631,0.997642,-0.0459234,-0.0122275,-0.997465,-0.0667304,-0.594841,-0.800018
6.92,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.595646,0.79939,-0.0667304,0.0160631,0.997642,-0.0453188,-0.0119719,-0.997465,-0.0667304,-0.602549,-0.7942
6.93,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.603286,0.793611,-0.0667304,0.0160631,0.997642,-0.0447147,-0.0117185,-0.997465,-0.0667304,-0.610139,-0.788355
6.94,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.6109,0.787736,-0.0667304,0.0160631,0.997642,-0.0441039,-0.0114643,-0.997465,-0.0667304,-0.617702,-0.782414
6.95,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.618531,0.781728,-0.0667304,0.0160631,0.997642,-0.043483,-0.0112079,-0.997465,-0.0667304,-0.62528,-0.77634
6.96,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.626052,0.775687,-0.0667304,0.0160631,0.997642,-0.0428624,-0.0109537,-0.997465,-0.0667304,-0.632749,-0.770234
6.97,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.633445,0.769631,-0.0667304,0.0160631,0.997642,-0.0422441,-0.0107024,-0.997465,-0.0667304,-0.640089,-0.764115
6.98,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.64083,0.763461,-0.0667304,0.0160631,0.997642,-0.0416181,-0.0104499,-0.997465,-0.0667304,-0.647421,-0.757881
6.99,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.648155,0.757221,-0.0667304,0.0160631,0.997642,-0.040989,-0.0101981,-0.997465,-0.0667304,-0.654691,-0.751577
7,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.655493,0.750846,-0.0667304,0.0160631,0.997642,-0.0403507,-0.00994457,-0.997465,-0.0667304,-0.661973,-0.745139
7.01,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.66287,0.744308,-0.0667304,0.0160631,0.997642,-0.0397005,-0.00968838,-0.997465,-0.0667304,-0.669293,-0.738538
7.02,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.670165,0.737713,-0.0667304,0.0160631,0.997642,-0.0390494,-0.0094338,-0.997465,-0.0667304,-0.676532,-0.731879
7.03,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.67745,0.730995,-0.0667304,0.0160631,0.997642,-0.0383909,-0.00917841,-0.997465,-0.0667304,-0.683758,-0.725098
7.04,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.684563,0.724304,-0.0667304,0.0160631,0.997642,-0.0377402,-0.00892799,-0.997465,-0.0667304,-0.690812,-0.718347
7.05,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.691609,0.717545,-0.0667304,0.0160631,0.997642,-0.0370878,-0.00867889,-0.997465,-0.0667304,-0.697799,-0.711527
7.06,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.69857,0.710736,-0.0667304,0.0160631,0.997642,-0.0364356,-0.00843183,-0.997465,-0.0667304,-0.704701,-0.704657
7.07,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.705511,0.70381,-0.0667304,0.0160631,0.997642,-0.0357777,-0.00818455,-0.997465,-0.0667304,-0.711582,-0.697672
7.08,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.712373,0.696829,-0.0667304,0.0160631,0.997642,-0.03512,-0.00793931,-0.997465,-0.0667304,-0.718383,-0.690631
7.09,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.719164,0.689781,-0.0667304,0.0160631,0.997642,-0.0344616,-0.00769576,-0.997465,-0.0667304,-0.725114,-0.683525
7.1,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.725893,0.682661,-0.0667304,0.0160631,0.997642,-0.0338021,-0.00745379,-0.997465,-0.0667304,-0.73178,-0.676347
7.11,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.732652,0.675364,-0.0667304,0.0160631,0.997642,-0.0331323,-0.00721003,-0.997465,-0.0667304,-0.738476,-0.668992
7.12,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.739328,0.668013,-0.0667304,0.0160631,0.997642,-0.0324637,-0.0069687,-0.997465,-0.0667304,-0.745087,-0.661582
7.13,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.746013,0.6605,-0.0667304,0.0160631,0.997642,-0.0317869,-0.00672647,-0.997465,-0.0667304,-0.751707,-0.654012
7.14,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.75264,0.652899,-0.0667304,0.0160631,0.997642,-0.0311089,-0.00648585,-0.997465,-0.0667304,-0.758268,-0.646354
7.15,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.759245,0.645167,-0.0667304,0.0160631,0.997642,-0.030426,-0.00624563,-0.997465,-0.0667304,-0.764806,-0.638566
7.16,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.765778,0.637359,-0.0667304,0.0160631,0.997642,-0.0297435,-0.00600764,-0.997465,-0.0667304,-0.771271,-0.630701
7.17,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.772226,0.629491,-0.0667304,0.0160631,0.997642,-0.029063,-0.00577248,-0.997465,-0.0667304,-0.777651,-0.622777
7.18,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.778508,0.621665,-0.0667304,0.0160631,0.997642,-0.0283934,-0.00554318,-0.997465,-0.0667304,-0.783865,-0.614897
7.19,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.78466,0.613841,-0.0667304,0.0160631,0.997642,-0.0277312,-0.00531845,-0.997465,-0.0667304,-0.789949,-0.60702
7.2,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.790755,0.605929,-0.0667304,0.0160631,0.997642,-0.0270691,-0.00509578,-0.997465,-0.0667304,-0.795975,-0.599056
7.21,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.796743,0.597992,-0.0667304,0.0160631,0.997642,-0.0264123,-0.00487695,-0.997465,-0.0667304,-0.801894,-0.591067
7.22,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.802589,0.590083,-0.0667304,0.0160631,0.997642,-0.0257653,-0.00466341,-0.997465,-0.0667304,-0.807671,-0.583107
7.23,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.808412,0.582038,-0.0667304,0.0160631,0.997642,-0.0251149,-0.00445079,-0.997465,-0.0667304,-0.813425,-0.575012
7.24,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.814222,0.57384,-0.0667304,0.0160631,0.997642,-0.0244602,-0.00423888,-0.997465,-0.0667304,-0.819163,-0.566765
7.25,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.819942,0.565595,-0.0667304,0.0160631,0.997642,-0.0238099,-0.00403049,-0.997465,-0.0667304,-0.824811,-0.55847
7.26,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.825569,0.557305,-0.0667304,0.0160631,0.997642,-0.0231645,-0.00382578,-0.997465,-0.0667304,-0.830367,-0.550132
7.27,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.831222,0.548794,-0.0667304,0.0160631,0.997642,-0.0225105,-0.00362056,-0.997465,-0.0667304,-0.835946,-0.541572
7.28,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.83674,0.5403,-0.0667304,0.0160631,0.997642,-0.0218665,-0.0034207,-0.997465,-0.0667304,-0.84139,-0.53303
7.29,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.842145,0.531792,-0.0667304,0.0160631,0.997642,-0.0212304,-0.00322547,-0.997465,-0.0667304,-0.846721,-0.524476
7.3,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.847393,0.523346,-0.0667304,0.0160631,0.997642,-0.0206078,-0.00303653,-0.997465,-0.0667304,-0.851895,-0.515985
7.31,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.852584,0.514801,-0.0667304,0.0160631,0.997642,-0.0199866,-0.00285024,-0.997465,-0.0667304,-0.857013,-0.507395
7.32,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.857599,0.506359,-0.0667304,0.0160631,0.997642,-0.0193819,-0.002671,-0.997465,-0.0667304,-0.861954,-0.49891
7.33,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.862513,0.497898,-0.0667304,0.0160631,0.997642,-0.0187847,-0.00249612,-0.997465,-0.0667304,-0.866795,-0.490407
7.34,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.867402,0.489286,-0.0667304,0.0160631,0.997642,-0.0181858,-0.00232296,-0.997465,-0.0667304,-0.871609,-0.481753
7.35,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.872224,0.480593,-0.0667304,0.0160631,0.997642,-0.0175907,-0.00215311,-0.997465,-0.0667304,-0.876355,-0.473018
7.36,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.876997,0.47178,-0.0667304,0.0160631,0.997642,-0.016997,-0.00198594,-0.997465,-0.0667304,-0.881052,-0.464165
7.37,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.881636,0.463008,-0.0667304,0.0160631,0.997642,-0.0164157,-0.00182455,-0.997465,-0.0667304,-0.885614,-0.455353
7.38,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.886223,0.45412,-0.0667304,0.0160631,0.997642,-0.0158364,-0.00166607,-0.997465,-0.0667304,-0.890124,-0.446425
7.39,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.89069,0.445249,-0.0667304,0.0160631,0.997642,-0.0152682,-0.00151294,-0.997465,-0.0667304,-0.894514,-0.437516
7.4,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.895065,0.43634,-0.0667304,0.0160631,0.997642,-0.0147074,-0.00136417,-0.997465,-0.0667304,-0.898812,-0.428569
7.41,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.899331,0.427432,-0.0667304,0.0160631,0.997642,-0.0141568,-0.00122046,-0.997465,-0.0667304,-0.903,-0.419625
7.42,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.903576,0.418335,-0.0667304,0.0160631,0.997642,-0.0136047,-0.00107883,-0.997465,-0.0667304,-0.907167,-0.410491
7.43,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.907634,0.40941,-0.0667304,0.0160631,0.997642,-0.0130732,-0.00094491,-0.997465,-0.0667304,-0.911147,-0.401532
7.44,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.911596,0.400463,-0.0667304,0.0160631,0.997642,-0.0125505,-0.000815621,-0.997465,-0.0667304,-0.915032,-0.392551
7.45,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.915516,0.39137,-0.0667304,0.0160631,0.997642,-0.0120297,-0.000689291,-0.997465,-0.0667304,-0.918873,-0.383424
7.46,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.919328,0.382282,-0.0667304,0.0160631,0.997642,-0.0115197,-0.000568117,-0.997465,-0.0667304,-0.922606,-0.374304
7.47,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.923044,0.373174,-0.0667304,0.0160631,0.997642,-0.0110191,-0.000451726,-0.997465,-0.0667304,-0.926242,-0.365163
7.48,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.926672,0.364022,-0.0667304,0.0160631,0.997642,-0.0105267,-0.000339862,-0.997465,-0.0667304,-0.929791,-0.35598
7.49,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.930201,0.354859,-0.0667304,0.0160631,0.997642,-0.0100444,-0.000232929,-0.997465,-0.0667304,-0.93324,-0.346787
7.5,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.933637,0.345668,-0.0667304,0.0160631,0.997642,-0.00957143,-0.000130751,-0.997465,-0.0667304,-0.936597,-0.337566
7.51,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.937047,0.336264,-0.0667304,0.0160631,0.997642,-0.0090987,-3.14335e-05,-0.997465,-0.0667304,-0.939925,-0.328133
7.52,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.940342,0.326886,-0.0667304,0.0160631,0.997642,-0.00863859,6.23646e-05,-0.997465,-0.0667304,-0.943139,-0.318727
7.53,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.943566,0.31741,-0.0667304,0.0160631,0.997642,-0.00818509,0.000151865,-0.997465,-0.0667304,-0.946281,-0.309223
7.54,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.946701,0.307883,-0.0667304,0.0160631,0.997642,-0.00774086,0.000236502,-0.997465,-0.0667304,-0.949333,-0.29967
7.55,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.949761,0.298258,-0.0667304,0.0160631,0.997642,-0.00730388,0.000316618,-0.997465,-0.0667304,-0.952309,-0.290018
7.56,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.952685,0.288731,-0.0667304,0.0160631,0.997642,-0.00688315,0.000390597,-0.997465,-0.0667304,-0.955151,-0.280466
7.57,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.955569,0.278985,-0.0667304,0.0160631,0.997642,-0.00646491,0.000460822,-0.997465,-0.0667304,-0.95795,-0.270696
7.58,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.958396,0.269058,-0.0667304,0.0160631,0.997642,-0.00605151,0.000526723,-0.997465,-0.0667304,-0.960692,-0.260745
7.59,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.961116,0.259121,-0.0667304,0.0160631,0.997642,-0.00565052,0.000587018,-0.997465,-0.0667304,-0.963325,-0.250785
7.6,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.963711,0.249244,-0.0667304,0.0160631,0.997642,-0.00526461,0.000641365,-0.997465,-0.0667304,-0.965834,-0.240885
7.61,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.966245,0.239178,-0.0667304,0.0160631,0.997642,-0.0048844,0.000691044,-0.997465,-0.0667304,-0.968281,-0.230797
7.62,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.96863,0.229273,-0.0667304,0.0160631,0.997642,-0.00452318,0.00073433,-0.997465,-0.0667304,-0.97058,-0.220873
7.63,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.970872,0.219531,-0.0667304,0.0160631,0.997642,-0.00418036,0.000771522,-0.997465,-0.0667304,-0.972737,-0.211112
7.64,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.973029,0.20971,-0.0667304,0.0160631,0.997642,-0.00384727,0.000803639,-0.997465,-0.0667304,-0.974809,-0.201272
7.65,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.975082,0.19989,-0.0667304,0.0160631,0.997642,-0.00352687,0.000830373,-0.997465,-0.0667304,-0.976778,-0.191435
7.66,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.977043,0.190018,-0.0667304,0.0160631,0.997642,-0.00321748,0.000851859,-0.997465,-0.0667304,-0.978653,-0.181546
7.67,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.978924,0.180024,-0.0667304,0.0160631,0.997642,-0.0029173,0.000868131,-0.997465,-0.0667304,-0.980447,-0.171536
7.68,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.980693,0.170064,-0.0667304,0.0160631,0.997642,-0.00263121,0.000878887,-0.997465,-0.0667304,-0.98213,-0.161562
7.69,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.982365,0.160065,-0.0667304,0.0160631,0.997642,-0.00235709,0.000884232,-0.997465,-0.0667304,-0.983715,-0.151548
7.7,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.983925,0.150121,-0.0667304,0.0160631,0.997642,-0.00209755,0.000884152,-0.997465,-0.0667304,-0.985189,-0.141591
7.71,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.985376,0.140229,-0.0667304,0.0160631,0.997642,-0.00185231,0.000878761,-0.997465,-0.0667304,-0.986554,-0.131687
7.72,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.986729,0.130309,-0.0667304,0.0160631,0.997642,-0.00161934,0.000868058,-0.997465,-0.0667304,-0.987821,-0.121756
7.73,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.987975,0.120441,-0.0667304,0.0160631,0.997642,-0.00140049,0.000852174,-0.997465,-0.0667304,-0.988981,-0.111877
7.74,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.989104,0.110729,-0.0667304,0.0160631,0.997642,-0.0011977,0.000831465,-0.997465,-0.0667304,-0.990026,-0.102155
7.75,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.990128,0.101099,-0.0667304,0.0160631,0.997642,-0.00100897,0.000805984,-0.997465,-0.0667304,-0.990967,-0.0925175
7.76,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.991045,0.0916231,-0.0667304,0.0160631,0.997642,-0.000835253,0.000776119,-0.997465,-0.0667304,-0.991802,-0.0830337
7.77,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.991872,0.0821261,-0.0667304,0.0160631,0.997642,-0.000673126,0.000741445,-0.997465,-0.0667304,-0.992546,-0.0735299
7.78,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.992609,0.0726112,-0.0667304,0.0160631,0.997642,-0.000522724,0.000701963,-0.997465,-0.0667304,-0.993201,-0.0640089
7.79,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.993261,0.0630018,-0.0667304,0.0160631,0.997642,-0.000383067,0.000657294,-0.997465,-0.0667304,-0.99377,-0.0543943
7.8,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.993818,0.0534418,-0.0667304,0.0160631,0.997642,-0.000256344,0.000608095,-0.997465,-0.0667304,-0.994244,-0.0448298
7.81,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.994284,0.0438485,-0.0667304,0.0160631,0.997642,-0.000141443,0.000553973,-0.997465,-0.0667304,-0.994627,-0.0352328
7.82,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.994661,0.0341752,-0.0667304,0.0160631,0.997642,-3.80388e-05,0.000494603,-0.997465,-0.0667304,-0.99492,-0.0255566
7.83,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.994944,0.0245025,-0.0667304,0.0160631,0.997642,5.2839e-05,0.000430443,-0.997465,-0.0667304,-0.995119,-0.0158818
7.84,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.995133,0.0148602,-0.0667304,0.0160631,0.997642,0.000130956,0.000361734,-0.997465,-0.0667304,-0.995225,-0.00623821
7.85,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.995229,0.00515937,-0.0667304,0.0160631,0.997642,0.000196963,0.000287846,-0.997465,-0.0667304,-0.995237,0.00346306
7.86,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.995232,-0.00447659,-0.0667304,0.0160631,0.997642,0.000250018,0.000209744,-0.997465,-0.0667304,-0.995156,0.0130987
7.87,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.995142,-0.0140634,-0.0667304,0.0160631,0.997642,0.000290414,0.000127407,-0.997465,-0.0667304,-0.994983,0.0226844
7.88,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.994963,-0.023539,-0.0667304,0.0160631,0.997642,0.000318185,4.15039e-05,-0.997465,-0.0667304,-0.994722,0.0321581
7.89,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.994691,-0.0331288,-0.0667304,0.0160631,0.997642,0.000333971,-4.99896e-05,-0.997465,-0.0667304,-0.994367,0.0417451
7.9,-0.0666967,-0.0247811,-0.997465,-0.0667304,0.994328,-0.0426679,-0.0667304,0.0160631,0.997642,0.000337364,-0.000145524,-0.997465,-0.0667304,-0.993922,0.0512808
