time,q0_x,q0_y,q0_z
16.59,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0206633,-0.598119,0.801141,0,0,1
16.6,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0208067,-0.601889,0.798308,0,0,1
16.61,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0209177,-0.60608,0.795128,0,0,1
16.62,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0209861,-0.610197,0.791971,0,0,1
16.63,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0210631,-0.614931,0.7883,0,0,1
16.64,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0210559,-0.619448,0.784755,0,0,1
16.65,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0210643,-0.623332,0.781673,0,0,1
16.66,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0209751,-0.627324,0.778476,0,0,1
16.67,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0209499,-0.631645,0.774975,0,0,1
16.68,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0209475,-0.63708,0.770513,0,0,1
16.69,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0209535,-0.643332,0.7653,0,0,1
16.7,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0208626,-0.649536,0.760045,0,0,1
16.71,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0208542,-0.654921,0.755409,0,0,1
16.72,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0208212,-0.660601,0.750448,0,0,1
16.73,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0207709,-0.66755,0.744275,0,0,1
16.74,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0207754,-0.673959,0.738476,0,0,1
16.75,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0207757,-0.679555,0.73333,0,0,1
16.76,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0207947,-0.68483,0.728407,0,0,1
16.77,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0207646,-0.690184,0.723336,0,0,1
16.78,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0207657,-0.695464,0.718261,0,0,1
16.79,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0207786,-0.701128,0.712733,0,0,1
16.8,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0208113,-0.706601,0.707306,0,0,1
16.81,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.020975,-0.712234,0.701629,0,0,1
16.82,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0212081,-0.717746,0.695982,0,0,1
16.83,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0214482,-0.724029,0.689436,0,0,1
16.84,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.021653,-0.731261,0.681754,0,0,1
16.85,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0218476,-0.738693,0.673688,0,0,1
16.86,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0221244,-0.74659,0.664917,0,0,1
16.87,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.022357,-0.753855,0.65666,0,0,1
16.88,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0225409,-0.760878,0.648503,0,0,1
16.89,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0228533,-0.768706,0.639194,0,0,1
16.9,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0230735,-0.77569,0.630692,0,0,1
16.91,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0233325,-0.781686,0.623236,0,0,1
16.92,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0235411,-0.788114,0.615079,0,0,1
16.93,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0238278,-0.794304,0.607052,0,0,1
16.94,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0241422,-0.800671,0.598618,0,0,1
16.95,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0245478,-0.807825,0.588911,0,0,1
16.96,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0249898,-0.81578,0.577823,0,0,1
16.97,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0254334,-0.82278,0.567791,0,0,1
16.98,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0258754,-0.829762,0.557517,0,0,1
16.99,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0262121,-0.835966,0.548155,0,0,1
17,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0265373,-0.841796,0.539143,0,0,1
17.01,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0268775,-0.847529,0.530069,0,0,1
17.02,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0272523,-0.853975,0.5196,0,0,1
17.03,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0274008,-0.859835,0.509836,0,0,1
17.04,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0275409,-0.866609,0.498227,0,0,1
17.05,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0277407,-0.873179,0.48661,0,0,1
17.06,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0278743,-0.880019,0.474119,0,0,1
17.07,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0278637,-0.886556,0.461782,0,0,1
17.08,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0279264,-0.892396,0.450388,0,0,1
17.09,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0281061,-0.8987,0.437663,0,0,1
17.1,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0283454,-0.904891,0.424699,0,0,1
17.11,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0286079,-0.911587,0.410111,0,0,1
17.12,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0289325,-0.917779,0.396037,0,0,1
17.13,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0293066,-0.923662,0.382086,0,0,1
17.14,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0296539,-0.928881,0.369189,0,0,1
17.15,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0301876,-0.934216,0.355427,0,0,1
17.16,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0308,-0.939763,0.340437,0,0,1
17.17,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0315078,-0.944749,0.326278,0,0,1
17.18,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0322337,-0.949712,0.311462,0,0,1
17.19,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0327616,-0.954029,0.297917,0,0,1
17.2,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0332349,-0.957968,0.284944,0,0,1
17.21,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0335708,-0.962046,0.270814,0,0,1
17.22,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0337929,-0.966134,0.255817,0,0,1
17.23,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0338399,-0.969906,0.241117,0,0,1
17.24,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0339715,-0.973506,0.226124,0,0,1
17.25,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0342328,-0.9763,0.213697,0,0,1
17.26,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0345567,-0.979031,0.200759,0,0,1
17.27,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0349143,-0.981631,0.187569,0,0,1
17.28,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0353034,-0.98391,0.175144,0,0,1
17.29,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0358994,-0.985905,0.16341,0,0,1
17.3,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0365801,-0.987591,0.152729,0,0,1
17.31,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0371628,-0.989214,0.141683,0,0,1
17.32,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0377126,-0.990668,0.130975,0,0,1
17.33,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0382965,-0.991838,0.121615,0,0,1
17.34,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0389634,-0.993027,0.111261,0,0,1
17.35,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0397894,-0.993962,0.102253,0,0,1
17.36,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0405632,-0.994715,0.0943249,0,0,1
17.37,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0412562,-0.995473,0.0856196,0,0,1
17.38,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0417987,-0.996067,0.0781242,0,0,1
17.39,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0423086,-0.99657,0.0711177,0,0,1
17.4,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0427356,-0.997069,0.0634641,0,0,1
17.41,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0433108,-0.997617,0.0537098,0,0,1
17.42,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0440278,-0.998035,0.0445737,0,0,1
17.43,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0448849,-0.998373,0.0351546,0,0,1
17.44,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0457781,-0.99863,0.0253488,0,0,1
17.45,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0467081,-0.998803,0.014496,0,0,1
17.46,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0477289,-0.998849,0.00478933,0,0,1
17.47,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.048657,-0.998799,-0.00569418,0,0,1
17.48,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0495463,-0.998637,-0.0164192,0,0,1
17.49,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0505218,-0.998371,-0.0265227,0,0,1
17.5,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0514565,-0.998012,-0.0363814,0,0,1
17.51,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.052449,-0.997539,-0.0465245,0,0,1
17.52,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0533927,-0.997039,-0.055339,0,0,1
17.53,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0542827,-0.996518,-0.0632888,0,0,1
17.54,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0552936,-0.995881,-0.0718547,0,0,1
17.55,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0563552,-0.995177,-0.0802974,0,0,1
17.56,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0574147,-0.994559,-0.0869231,0,0,1
17.57,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0583439,-0.993943,-0.0931279,0,0,1
17.58,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0591296,-0.993288,-0.0994109,0,0,1
17.59,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.059966,-0.992445,-0.10704,0,0,1
17.6,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0609336,-0.991503,-0.114933,0,0,1
17.61,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0618567,-0.990521,-0.122646,0,0,1
17.62,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0626552,-0.989431,-0.130767,0,0,1
17.63,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0635651,-0.988204,-0.139327,0,0,1
17.64,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0643177,-0.986897,-0.147976,0,0,1
17.65,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0651433,-0.985912,-0.154057,0,0,1
17.66,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0660451,-0.984693,-0.161301,0,0,1
17.67,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0670487,-0.983203,-0.169754,0,0,1
17.68,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0679471,-0.981595,-0.17848,0,0,1
17.69,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0689098,-0.9798,-0.187734,0,0,1
17.7,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.069825,-0.977524,-0.198926,0,0,1
17.71,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0706449,-0.975119,-0.210124,0,0,1
17.72,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0713825,-0.972645,-0.221059,0,0,1
17.73,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0721388,-0.970013,-0.232101,0,0,1
17.74,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0726996,-0.967196,-0.243405,0,0,1
17.75,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0731974,-0.964212,-0.254827,0,0,1
17.76,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0735731,-0.961285,-0.265553,0,0,1
17.77,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0741253,-0.958427,-0.27554,0,0,1
17.78,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0746162,-0.955602,-0.285055,0,0,1
17.79,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0751024,-0.952464,-0.29525,0,0,1
17.8,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0758393,-0.949201,-0.305395,0,0,1
17.81,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0764551,-0.946076,-0.314794,0,0,1
17.82,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.077112,-0.943,-0.323735,0,0,1
17.83,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0776476,-0.939742,-0.332951,0,0,1
17.84,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0781318,-0.936475,-0.341921,0,0,1
17.85,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0787153,-0.933732,-0.34921,0,0,1
17.86,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.079352,-0.930813,-0.356778,0,0,1
17.87,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0798914,-0.927695,-0.36469,0,0,1
17.88,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0804676,-0.924473,-0.372659,0,0,1
17.89,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0810886,-0.92092,-0.381224,0,0,1
17.9,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0816937,-0.917577,-0.389074,0,0,1
17.91,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0822689,-0.914713,-0.395641,0,0,1
17.92,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0826799,-0.912339,-0.401,0,0,1
17.93,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0829993,-0.909679,-0.406933,0,0,1
17.94,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0834266,-0.906588,-0.413688,0,0,1
17.95,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.083801,-0.903321,-0.420701,0,0,1
17.96,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.084229,-0.89992,-0.427843,0,0,1
17.97,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0846403,-0.895637,-0.436659,0,0,1
17.98,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0852412,-0.891973,-0.443979,0,0,1
17.99,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0857386,-0.888524,-0.450748,0,0,1
18,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0861597,-0.885905,-0.455794,0,0,1
18.01,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0865321,-0.883269,-0.460813,0,0,1
18.02,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0868975,-0.880986,-0.465094,0,0,1
18.03,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0873304,-0.8789,-0.468944,0,0,1
18.04,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0876667,-0.877424,-0.471638,0,0,1
18.05,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0879755,-0.876007,-0.474206,0,0,1
18.06,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0882639,-0.874575,-0.476789,0,0,1
18.07,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0884468,-0.872376,-0.480767,0,0,1
18.08,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0886335,-0.869772,-0.485428,0,0,1
18.09,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0887673,-0.866476,-0.491264,0,0,1
18.1,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0890544,-0.862421,-0.498296,0,0,1
18.11,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0891857,-0.85875,-0.504574,0,0,1
18.12,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.089459,-0.854916,-0.510996,0,0,1
18.13,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0897683,-0.851532,-0.516561,0,0,1
18.14,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0899009,-0.848113,-0.522132,0,0,1
18.15,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0899083,-0.845043,-0.527085,0,0,1
18.16,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0899293,-0.84116,-0.533257,0,0,1
18.17,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0899258,-0.836687,-0.540249,0,0,1
18.18,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0899915,-0.832727,-0.546322,0,0,1
18.19,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0900572,-0.828666,-0.552451,0,0,1
18.2,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0901508,-0.824129,-0.559181,0,0,1
18.21,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0902968,-0.819424,-0.566031,0,0,1
18.22,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0906413,-0.814622,-0.572865,0,0,1
18.23,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0910654,-0.808968,-0.580756,0,0,1
18.24,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.091528,-0.803628,-0.588051,0,0,1
18.25,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0920448,-0.797937,-0.595671,0,0,1
18.26,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0925908,-0.791665,-0.603898,0,0,1
18.27,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0931404,-0.785132,-0.612285,0,0,1
18.28,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0936198,-0.778728,-0.620337,0,0,1
18.29,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0941564,-0.772718,-0.627728,0,0,1
18.3,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0946281,-0.767538,-0.63398,0,0,1
18.31,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0950813,-0.761823,-0.64077,0,0,1
18.32,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0956723,-0.754502,-0.649287,0,0,1
18.33,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0961597,-0.747793,-0.656931,0,0,1
18.34,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0966396,-0.740853,-0.664679,0,0,1
18.35,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0971585,-0.734572,-0.671539,0,0,1
18.36,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0975519,-0.727363,-0.679284,0,0,1
18.37,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0978252,-0.72019,-0.686846,0,0,1
18.38,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0981172,-0.713943,-0.693295,0,0,1
18.39,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0984869,-0.70613,-0.7012,0,0,1
18.4,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0989139,-0.699053,-0.708195,0,0,1
18.41,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0993019,-0.690349,-0.716629,0,0,1
18.42,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0997039,-0.681463,-0.725029,0,0,1
18.43,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.100151,-0.672081,-0.733674,0,0,1
18.44,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.100654,-0.662133,-0.742596,0,0,1
18.45,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.101064,-0.652141,-0.751331,0,0,1
18.46,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.101341,-0.641648,-0.760275,0,0,1
18.47,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.10164,-0.631339,-0.768818,0,0,1
18.48,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.101995,-0.620195,-0.777789,0,0,1
18.49,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.102267,-0.608869,-0.786652,0,0,1
18.5,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.102549,-0.598671,-0.794404,0,0,1
18.51,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.10281,-0.589274,-0.801365,0,0,1
18.52,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.103049,-0.579601,-0.808359,0,0,1
18.53,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.10324,-0.569065,-0.815786,0,0,1
18.54,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.103491,-0.559482,-0.822356,0,0,1
18.55,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.103713,-0.549701,-0.828898,0,0,1
18.56,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.103884,-0.539435,-0.835594,0,0,1
18.57,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.104032,-0.529375,-0.841986,0,0,1
18.58,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.104221,-0.518664,-0.848602,0,0,1
18.59,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.104452,-0.507691,-0.855184,0,0,1
18.6,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.104695,-0.495918,-0.862035,0,0,1
18.61,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.104907,-0.484042,-0.868734,0,0,1
18.62,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.105108,-0.472111,-0.875251,0,0,1
18.63,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.105307,-0.460027,-0.881638,0,0,1
18.64,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.105548,-0.447943,-0.88781,0,0,1
18.65,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.105756,-0.435634,-0.89389,0,0,1
18.66,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.105974,-0.423752,-0.899558,0,0,1
18.67,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.106231,-0.412085,-0.904931,0,0,1
18.68,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.106474,-0.401105,-0.909823,0,0,1
18.69,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.106663,-0.390078,-0.914583,0,0,1
18.7,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.106873,-0.379925,-0.918823,0,0,1
18.71,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.107062,-0.370798,-0.922522,0,0,1
18.72,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.107244,-0.362151,-0.925929,0,0,1
18.73,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.107444,-0.353981,-0.92906,0,0,1
18.74,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.107678,-0.346402,-0.931886,0,0,1
