time,x,y,z,microwave_val
1.532,-0.147732,-0.990775,0.0407285,-0.925681
1.533,-0.150269,-0.990434,0.039738,-0.929418
1.534,-0.152228,-0.990175,0.0387477,-0.933062
1.535,-0.149675,-0.990603,0.0377573,-0.936612
1.536,-0.150298,-0.990544,0.0367665,-0.940069
1.537,-0.143263,-0.991622,0.0357754,-0.943432
1.538,-0.145353,-0.991355,0.0347841,-0.9467
1.539,-0.142277,-0.991835,0.0337926,-0.949874
1.54,-0.142033,-0.991904,0.0328007,-0.952953
1.541,-0.144401,-0.991595,0.0318089,-0.955936
1.542,-0.140875,-0.992134,0.0308171,-0.958824
1.543,-0.135677,-0.992889,0.0298246,-0.961616
1.544,-0.135759,-0.992906,0.0288317,-0.964312
1.545,-0.139534,-0.992412,0.027839,-0.966912
1.546,-0.138456,-0.992592,0.0268466,-0.969414
1.547,-0.13789,-0.992698,0.0258541,-0.97182
1.548,-0.139656,-0.992478,0.0248615,-0.974129
1.549,-0.136241,-0.992977,0.0238687,-0.97634
1.55,-0.143345,-0.992,0.0228763,-0.978453
1.551,-0.143454,-0.992008,0.0218842,-0.980469
1.552,-0.143784,-0.991981,0.0208921,-0.982387
1.553,-0.148253,-0.991344,0.0199004,-0.984206
1.554,-0.144243,-0.991954,0.0189087,-0.985927
1.555,-0.144559,-0.991928,0.0179167,-0.98755
1.556,-0.143855,-0.99205,0.0169247,-0.989073
1.557,-0.144891,-0.991915,0.0159326,-0.990498
1.558,-0.140859,-0.992511,0.0149404,-0.991824
1.559,-0.140959,-0.99251,0.0139479,-0.99305
1.56,-0.143643,-0.992139,0.0129557,-0.994178
1.561,-0.144248,-0.99207,0.0119636,-0.995205
1.562,-0.150895,-0.991095,0.0109719,-0.996134
1.563,-0.147753,-0.991579,0.00998055,-0.996962
1.564,-0.148516,-0.991476,0.00898907,-0.997691
1.565,-0.146715,-0.991753,0.00799738,-0.998321
1.566,-0.151042,-0.991113,0.00700593,-0.99885
1.567,-0.151387,-0.991071,0.00601477,-0.999279
1.568,-0.156135,-0.99034,0.00502412,-0.999609
1.569,-0.155713,-0.990411,0.00403382,-0.999839
1.57,-0.152637,-0.990894,0.00304315,-0.999968
1.571,-0.153105,-0.990823,0.00205237,-0.999998
1.572,-0.159398,-0.989837,0.00106207,-0.999928
1.573,-0.158598,-0.989966,7.20625e-05,-0.999757
1.574,-0.157543,-0.990134,-0.000918066,-0.999487
1.575,-0.160239,-0.9897,-0.00190802,-0.999117
1.576,-0.165768,-0.988798,-0.00289716,-0.998646
1.577,-0.164965,-0.988929,-0.00388609,-0.998076
1.578,-0.164773,-0.988957,-0.00487502,-0.997406
1.579,-0.165279,-0.988869,-0.00586398,-0.996637
1.58,-0.165582,-0.988813,-0.00685279,-0.995768
1.581,-0.163731,-0.989113,-0.00784183,-0.994799
1.582,-0.169336,-0.98816,-0.00883036,-0.99373
1.583,-0.174646,-0.987229,-0.00981802,-0.992563
1.584,-0.174236,-0.987289,-0.0108055,-0.991296
1.585,-0.174029,-0.987314,-0.0117927,-0.98993
1.586,-0.173246,-0.987442,-0.0127801,-0.988465
1.587,-0.175355,-0.987056,-0.0137671,-0.986901
1.588,-0.173304,-0.987403,-0.0147541,-0.985238
1.589,-0.169108,-0.988116,-0.0157419,-0.983477
1.59,-0.170139,-0.987925,-0.0167298,-0.981618
1.591,-0.17298,-0.987418,-0.0177176,-0.97966
1.592,-0.16784,-0.988289,-0.0187055,-0.977604
1.593,-0.162254,-0.989203,-0.0196943,-0.975451
1.594,-0.161653,-0.989281,-0.0206836,-0.9732
1.595,-0.168532,-0.988112,-0.0216722,-0.970852
1.596,-0.171751,-0.987534,-0.0226598,-0.968407
1.597,-0.170106,-0.987796,-0.0236474,-0.965864
1.598,-0.17133,-0.987561,-0.0246351,-0.963226
1.599,-0.164518,-0.988694,-0.0256233,-0.960491
1.6,-0.166412,-0.988352,-0.0266118,-0.957659
1.601,-0.168945,-0.987894,-0.0276,-0.954733
1.602,-0.16811,-0.988007,-0.0285881,-0.95171
1.603,-0.171468,-0.987396,-0.0295759,-0.948593
1.604,-0.173428,-0.987027,-0.0305633,-0.94538
1.605,-0.174102,-0.986878,-0.0315502,-0.942073
1.606,-0.171276,-0.98734,-0.0325373,-0.938672
1.607,-0.171426,-0.987282,-0.0335246,-0.935177
1.608,-0.171825,-0.987183,-0.034512,-0.931589
1.609,-0.16824,-0.987765,-0.0354995,-0.927907
1.61,-0.168624,-0.98767,-0.0364873,-0.924133
1.611,-0.167457,-0.987838,-0.0374754,-0.920266
1.612,-0.165191,-0.988183,-0.0384635,-0.916307
1.613,-0.170692,-0.987212,-0.0394511,-0.912257
1.614,-0.168733,-0.987513,-0.0404385,-0.908115
1.615,-0.169069,-0.987413,-0.0414261,-0.903882
1.616,-0.171475,-0.986957,-0.0424133,-0.899559
1.617,-0.173011,-0.986648,-0.0434002,-0.895146
1.618,-0.172872,-0.986629,-0.044387,-0.890644
1.619,-0.17097,-0.986918,-0.0453739,-0.886053
1.62,-0.174959,-0.986176,-0.0463606,-0.881372
1.621,-0.174284,-0.986249,-0.0473468,-0.876604
1.622,-0.176922,-0.985733,-0.0483331,-0.871748
1.623,-0.175878,-0.985872,-0.0493189,-0.866805
1.624,-0.178648,-0.985324,-0.0503045,-0.861776
1.625,-0.18471,-0.984159,-0.0512896,-0.85666
1.626,-0.187301,-0.983617,-0.0522735,-0.851458
1.627,-0.189814,-0.983082,-0.0532567,-0.846171
1.628,-0.19235,-0.982544,-0.0542403,-0.8408
1.629,-0.192353,-0.98249,-0.0552229,-0.835345
1.63,-0.192706,-0.98237,-0.0562055,-0.829806
1.631,-0.190679,-0.98271,-0.0571881,-0.824184
1.632,-0.19269,-0.982265,-0.0581707,-0.81848
1.633,-0.200951,-0.98055,-0.0591521,-0.812693
1.634,-0.201941,-0.980288,-0.0601325,-0.806826
1.635,-0.202241,-0.980171,-0.0611132,-0.800878
1.636,-0.202983,-0.979956,-0.0620933,-0.79485
1.637,-0.206688,-0.97912,-0.063073,-0.788742
1.638,-0.206025,-0.979197,-0.0640521,-0.782555
1.639,-0.206637,-0.979006,-0.0650315,-0.77629
1.64,-0.208317,-0.978583,-0.0660105,-0.769948
1.641,-0.208586,-0.978457,-0.0669886,-0.763529
1.642,-0.208133,-0.978488,-0.0679673,-0.757033
1.643,-0.208104,-0.978423,-0.0689459,-0.750461
1.644,-0.208572,-0.978257,-0.0699243,-0.743815
1.645,-0.205838,-0.978766,-0.0709029,-0.737094
1.646,-0.202344,-0.979431,-0.0718829,-0.730299
1.647,-0.203881,-0.97904,-0.0728621,-0.723431
1.648,-0.204158,-0.978907,-0.0738405,-0.716491
1.649,-0.202153,-0.979248,-0.0748194,-0.70948
1.65,-0.198864,-0.979846,-0.0757988,-0.702397
1.651,-0.200236,-0.97949,-0.0767787,-0.695244
1.652,-0.196633,-0.980143,-0.0777587,-0.688022
1.653,-0.197862,-0.979818,-0.0787387,-0.680731
1.654,-0.197067,-0.9799,-0.0797188,-0.673371
1.655,-0.200063,-0.979218,-0.0806987,-0.665945
1.656,-0.197964,-0.979568,-0.0816786,-0.658452
1.657,-0.200293,-0.979015,-0.0826581,-0.650893
1.658,-0.198431,-0.979311,-0.0836375,-0.643268
1.659,-0.197472,-0.979422,-0.0846169,-0.63558
1.66,-0.203952,-0.978012,-0.0855959,-0.627828
1.661,-0.207155,-0.977262,-0.0865744,-0.620013
1.662,-0.206899,-0.977232,-0.0875517,-0.612136
1.663,-0.207449,-0.977028,-0.0885291,-0.604198
1.664,-0.206355,-0.977171,-0.0895061,-0.5962
1.665,-0.203844,-0.97761,-0.0904839,-0.588142
1.666,-0.204334,-0.977418,-0.0914614,-0.580025
1.667,-0.204496,-0.977295,-0.0924392,-0.57185
1.668,-0.205627,-0.976967,-0.0934163,-0.563618
1.669,-0.206253,-0.976741,-0.0943931,-0.55533
1.67,-0.209666,-0.975919,-0.0953695,-0.546986
1.671,-0.21052,-0.975639,-0.0963452,-0.538587
1.672,-0.211515,-0.975328,-0.0973207,-0.530135
1.673,-0.212123,-0.975098,-0.0982958,-0.521629
1.674,-0.211784,-0.975073,-0.0992709,-0.513072
1.675,-0.21349,-0.974602,-0.100246,-0.504463
1.676,-0.21517,-0.97413,-0.10122,-0.495803
1.677,-0.21238,-0.974643,-0.102195,-0.487094
1.678,-0.215081,-0.97395,-0.103169,-0.478337
1.679,-0.212841,-0.974339,-0.104143,-0.469531
1.68,-0.214901,-0.973783,-0.105117,-0.460679
1.681,-0.213972,-0.973882,-0.106091,-0.45178
1.682,-0.210976,-0.974427,-0.107065,-0.442836
1.683,-0.212491,-0.973992,-0.108039,-0.433848
1.684,-0.213447,-0.973674,-0.109013,-0.424817
1.685,-0.21314,-0.973638,-0.109987,-0.415743
1.686,-0.212498,-0.973671,-0.110961,-0.406628
1.687,-0.212076,-0.973652,-0.111935,-0.397471
1.688,-0.211841,-0.973591,-0.112909,-0.388276
1.689,-0.215152,-0.972756,-0.113883,-0.379041
1.69,-0.218649,-0.971862,-0.114855,-0.369768
1.691,-0.219125,-0.97164,-0.115827,-0.360459
1.692,-0.222588,-0.970733,-0.116797,-0.351113
1.693,-0.218408,-0.97157,-0.117769,-0.341732
1.694,-0.213811,-0.972474,-0.118741,-0.332317
1.695,-0.215125,-0.972068,-0.119714,-0.322869
1.696,-0.218928,-0.9711,-0.120686,-0.313389
1.697,-0.220352,-0.970657,-0.121657,-0.303877
1.698,-0.220757,-0.970447,-0.122628,-0.294335
1.699,-0.22322,-0.969764,-0.123599,-0.284763
1.7,-0.22554,-0.969103,-0.124568,-0.275163
1.701,-0.223855,-0.969369,-0.125537,-0.265536
1.702,-0.225199,-0.968934,-0.126507,-0.255882
1.703,-0.225398,-0.968761,-0.127476,-0.246202
1.704,-0.222134,-0.969386,-0.128445,-0.236498
1.705,-0.224683,-0.968672,-0.129414,-0.22677
1.706,-0.226253,-0.968193,-0.130384,-0.217019
1.707,-0.226719,-0.967954,-0.131353,-0.207247
1.708,-0.23022,-0.966996,-0.13232,-0.197453
1.709,-0.23106,-0.966664,-0.133287,-0.187641
1.71,-0.226924,-0.967512,-0.134255,-0.177809
1.711,-0.227513,-0.967244,-0.135223,-0.16796
1.712,-0.221998,-0.96839,-0.136191,-0.158094
1.713,-0.218924,-0.968952,-0.13716,-0.148212
1.714,-0.218701,-0.968865,-0.138129,-0.138315
1.715,-0.215445,-0.969458,-0.139098,-0.128404
1.716,-0.217338,-0.968896,-0.140067,-0.118481
1.717,-0.219289,-0.968324,-0.141037,-0.108545
1.718,-0.220129,-0.967991,-0.142005,-0.0985991
1.719,-0.221296,-0.967587,-0.142974,-0.0886431
1.72,-0.219275,-0.967906,-0.143942,-0.0786782
1.721,-0.222294,-0.967073,-0.144909,-0.0687054
1.722,-0.222735,-0.966831,-0.145877,-0.0587258
1.723,-0.226005,-0.965926,-0.146843,-0.0487403
1.724,-0.22736,-0.965461,-0.147809,-0.0387499
1.725,-0.229038,-0.964916,-0.148774,-0.0287556
1.726,-0.230673,-0.964377,-0.149739,-0.0187585
1.727,-0.228026,-0.964858,-0.150703,-0.00875948
1.728,-0.227406,-0.964853,-0.151668,0.0012404
1.729,-0.224645,-0.965347,-0.152633,0.0112402
1.73,-0.222562,-0.96568,-0.153599,0.0212388
1.731,-0.222536,-0.965532,-0.154565,0.0312353
1.732,-0.221732,-0.965562,-0.155531,0.0412287
1.733,-0.220671,-0.965647,-0.156496,0.051218
1.734,-0.219759,-0.965699,-0.157462,0.0612021
1.735,-0.220312,-0.965419,-0.158428,0.0711802
1.736,-0.216876,-0.96604,-0.159394,0.0811511
1.737,-0.219347,-0.965325,-0.16036,0.0911139
1.738,-0.219689,-0.965086,-0.161325,0.101068
1.739,-0.220928,-0.964642,-0.16229,0.111011
1.74,-0.224204,-0.963728,-0.163255,0.120944
1.741,-0.22459,-0.963479,-0.164219,0.130864
1.742,-0.218678,-0.964676,-0.165184,0.140771
1.743,-0.219598,-0.964304,-0.166149,0.150664
1.744,-0.217052,-0.964718,-0.167114,0.160543
1.745,-0.215889,-0.964813,-0.168079,0.170405
1.746,-0.216835,-0.964433,-0.169044,0.18025
1.747,-0.21725,-0.96417,-0.170008,0.190077
1.748,-0.22319,-0.962641,-0.170972,0.199885
1.749,-0.225846,-0.961854,-0.171935,0.209673
1.75,-0.223485,-0.962233,-0.172897,0.21944
1.751,-0.22402,-0.961937,-0.173859,0.229185
1.752,-0.224747,-0.961598,-0.174822,0.238907
1.753,-0.220425,-0.962422,-0.175784,0.248606
1.754,-0.219284,-0.962508,-0.176747,0.258279
1.755,-0.221372,-0.961853,-0.177709,0.267927
1.756,-0.219381,-0.96213,-0.178671,0.277548
1.757,-0.227299,-0.960113,-0.179632,0.287141
1.758,-0.228834,-0.959571,-0.180593,0.296705
1.759,-0.225863,-0.960095,-0.181553,0.30624
1.76,-0.224817,-0.960164,-0.182514,0.315744
1.761,-0.219616,-0.961184,-0.183474,0.325216
1.762,-0.218468,-0.961262,-0.184436,0.334656
1.763,-0.217779,-0.961243,-0.185398,0.344063
1.764,-0.220664,-0.960404,-0.18636,0.353435
1.765,-0.219921,-0.960389,-0.187321,0.362772
1.766,-0.221122,-0.959925,-0.18828,0.372072
1.767,-0.222011,-0.959535,-0.189241,0.381335
1.768,-0.223117,-0.959088,-0.1902,0.390561
1.769,-0.228927,-0.957529,-0.191158,0.399747
1.77,-0.226999,-0.957798,-0.192116,0.408893
1.771,-0.226662,-0.957685,-0.193074,0.417998
1.772,-0.226952,-0.957425,-0.194032,0.427061
1.773,-0.225749,-0.957517,-0.19499,0.436082
1.774,-0.222265,-0.958161,-0.195953,0.445059
1.775,-0.228274,-0.956552,-0.19691,0.453992
1.776,-0.222499,-0.957719,-0.197868,0.462879
1.777,-0.224283,-0.957112,-0.198827,0.47172
1.778,-0.221813,-0.957492,-0.199785,0.480514
1.779,-0.218673,-0.958015,-0.200743,0.489259
1.78,-0.219224,-0.957688,-0.201701,0.497956
1.781,-0.218142,-0.957737,-0.20266,0.506603
1.782,-0.221264,-0.956824,-0.203618,0.5152
1.783,-0.218944,-0.957159,-0.204576,0.523744
1.784,-0.219458,-0.956836,-0.205533,0.532237
1.785,-0.224228,-0.955525,-0.20649,0.540676
1.786,-0.219031,-0.956523,-0.207446,0.549061
1.787,-0.220534,-0.955972,-0.208403,0.557391
1.788,-0.219594,-0.955983,-0.209359,0.565666
1.789,-0.222444,-0.955121,-0.210316,0.573884
1.79,-0.222626,-0.95488,-0.211274,0.582044
1.791,-0.225428,-0.954011,-0.212228,0.590147
1.792,-0.22683,-0.953467,-0.213182,0.59819
1.793,-0.227489,-0.953095,-0.214135,0.606173
1.794,-0.227639,-0.952845,-0.215088,0.614096
1.795,-0.226235,-0.952966,-0.216041,0.621958
1.796,-0.229187,-0.952042,-0.216994,0.629757
1.797,-0.229643,-0.951731,-0.217949,0.637493
1.798,-0.22643,-0.952283,-0.218901,0.645166
1.799,-0.224471,-0.952533,-0.219855,0.652774
1.8,-0.223741,-0.952486,-0.220808,0.660317
1.801,-0.224473,-0.952092,-0.22176,0.667793
1.802,-0.223598,-0.952076,-0.222712,0.675203
1.803,-0.220957,-0.952471,-0.223665,0.682546
1.804,-0.221008,-0.952236,-0.224617,0.68982
1.805,-0.222846,-0.951584,-0.22557,0.697025
1.806,-0.221087,-0.951769,-0.226521,0.704161
1.807,-0.227631,-0.949998,-0.227472,0.711226
1.808,-0.222829,-0.95091,-0.228423,0.71822
1.809,-0.226137,-0.949899,-0.229373,0.725142
1.81,-0.227048,-0.949453,-0.230323,0.731991
1.811,-0.225817,-0.949514,-0.231272,0.738768
1.812,-0.221835,-0.950222,-0.232222,0.74547
1.813,-0.222308,-0.949882,-0.233173,0.752098
1.814,-0.222796,-0.949534,-0.234123,0.758651
1.815,-0.225725,-0.948607,-0.235072,0.765128
1.816,-0.222705,-0.949083,-0.23602,0.771529
1.817,-0.222987,-0.948779,-0.236969,0.777852
1.818,-0.225124,-0.948037,-0.237917,0.784097
1.819,-0.219668,-0.949075,-0.238865,0.790264
1.82,-0.221995,-0.948295,-0.239814,0.796352
1.821,-0.21753,-0.949089,-0.240763,0.802361
1.822,-0.219113,-0.948489,-0.241713,0.808289
1.823,-0.216833,-0.948774,-0.242663,0.814136
1.824,-0.220932,-0.947589,-0.243612,0.819902
1.825,-0.217606,-0.948114,-0.24456,0.825586
1.826,-0.219994,-0.947322,-0.245509,0.831188
1.827,-0.220147,-0.94704,-0.246455,0.836706
1.828,-0.220648,-0.946676,-0.247402,0.842141
1.829,-0.21541,-0.947634,-0.248349,0.847491
1.83,-0.216122,-0.947226,-0.249297,0.852757
1.831,-0.21616,-0.946968,-0.250244,0.857937
1.832,-0.214143,-0.947179,-0.251193,0.863031
1.833,-0.2112,-0.94759,-0.252141,0.86804
1.834,-0.209648,-0.947691,-0.25309,0.872961
1.835,-0.20819,-0.94776,-0.254038,0.877795
1.836,-0.203821,-0.948456,-0.254987,0.882542
1.837,-0.203501,-0.948272,-0.255936,0.8872
1.838,-0.205273,-0.947633,-0.256884,0.891769
1.839,-0.207506,-0.946889,-0.257831,0.89625
1.84,-0.209682,-0.946152,-0.258778,0.90064
1.841,-0.205867,-0.94673,-0.259724,0.904941
1.842,-0.205954,-0.946452,-0.260671,0.909151
1.843,-0.20779,-0.945792,-0.261618,0.91327
1.844,-0.21069,-0.944894,-0.262564,0.917298
1.845,-0.210818,-0.944607,-0.263511,0.921234
1.846,-0.213819,-0.943671,-0.264455,0.925078
1.847,-0.218455,-0.942343,-0.265398,0.928829
1.848,-0.218628,-0.942037,-0.266341,0.932488
1.849,-0.221115,-0.941196,-0.267284,0.936053
1.85,-0.225853,-0.939803,-0.268225,0.939525
1.851,-0.221876,-0.940485,-0.269166,0.942903
1.852,-0.224314,-0.939639,-0.270107,0.946186
1.853,-0.224849,-0.939242,-0.271047,0.949375
1.854,-0.223554,-0.939281,-0.271987,0.952469
1.855,-0.215708,-0.940844,-0.272928,0.955468
1.856,-0.216023,-0.940499,-0.273869,0.958371
1.857,-0.217154,-0.939969,-0.27481,0.961178
1.858,-0.221551,-0.938667,-0.27575,0.963889
1.859,-0.218442,-0.939118,-0.276688,0.966504
1.86,-0.22325,-0.937712,-0.277627,0.969022
1.861,-0.222888,-0.937521,-0.278565,0.971443
1.862,-0.220464,-0.937814,-0.279503,0.973768
1.863,-0.218873,-0.937907,-0.280441,0.975994
1.864,-0.215969,-0.938302,-0.281379,0.978123
1.865,-0.214004,-0.938471,-0.282318,0.980155
1.866,-0.213427,-0.938325,-0.283258,0.982088
1.867,-0.211962,-0.938374,-0.284196,0.983923
1.868,-0.209082,-0.938736,-0.285135,0.98566
1.869,-0.207648,-0.938768,-0.286074,0.987298
1.87,-0.206162,-0.938814,-0.287014,0.988837
1.871,-0.208744,-0.937956,-0.287953,0.990278
1.872,-0.207058,-0.938039,-0.28889,0.991619
1.873,-0.209243,-0.937269,-0.289829,0.992862
1.874,-0.210928,-0.93661,-0.290769,0.994005
1.875,-0.210114,-0.9365,-0.291705,0.995048
1.876,-0.212163,-0.935747,-0.292641,0.995993
1.877,-0.21306,-0.935254,-0.293578,0.996837
1.878,-0.209567,-0.935751,-0.294514,0.997582
1.879,-0.213009,-0.934681,-0.29545,0.998227
1.88,-0.209787,-0.935112,-0.296385,0.998772
1.881,-0.209207,-0.934949,-0.297321,0.999218
1.882,-0.207833,-0.934961,-0.298257,0.999563
1.883,-0.206782,-0.934896,-0.299192,0.999809
1.884,-0.205027,-0.934989,-0.300129,0.999954
1.885,-0.200218,-0.935733,-0.301065,1
1.886,-0.202023,-0.935047,-0.302001,0.999945
1.887,-0.205576,-0.93397,-0.302936,0.999791
1.888,-0.202563,-0.934332,-0.303873,0.999537
1.889,-0.205162,-0.933464,-0.304808,0.999182
1.89,-0.203026,-0.933626,-0.305742,0.998728
1.891,-0.198012,-0.934404,-0.306678,0.998174
1.892,-0.197158,-0.934278,-0.307612,0.99752
1.893,-0.197787,-0.933836,-0.308546,0.996766
1.894,-0.199942,-0.933078,-0.309483,0.995913
1.895,-0.195886,-0.933631,-0.310418,0.99496
1.896,-0.196151,-0.933265,-0.311351,0.993907
1.897,-0.194928,-0.933213,-0.312285,0.992755
1.898,-0.192383,-0.93343,-0.313219,0.991504
1.899,-0.192213,-0.93315,-0.314152,0.990154
1.9,-0.188817,-0.93353,-0.315086,0.988705
1.901,-0.185178,-0.933944,-0.31602,0.987156
1.902,-0.186999,-0.933265,-0.316954,0.98551
1.903,-0.188059,-0.932736,-0.317887,0.983764
1.904,-0.188823,-0.932264,-0.31882,0.98192
1.905,-0.191382,-0.931422,-0.319751,0.979978
1.906,-0.194004,-0.930559,-0.320682,0.977938
1.907,-0.191033,-0.930852,-0.321613,0.9758
1.908,-0.188991,-0.930952,-0.322546,0.973565
1.909,-0.19104,-0.93021,-0.323476,0.971232
1.91,-0.190232,-0.930052,-0.324406,0.968802
1.911,-0.189939,-0.929789,-0.325337,0.966276
1.912,-0.19456,-0.928507,-0.326266,0.963652
1.913,-0.193722,-0.928355,-0.327194,0.960933
1.914,-0.196165,-0.927515,-0.328122,0.958117
1.915,-0.192877,-0.927881,-0.329052,0.955205
1.916,-0.190914,-0.927958,-0.32998,0.952198
1.917,-0.189805,-0.927857,-0.330909,0.949096
1.918,-0.189188,-0.927653,-0.331837,0.945898
1.919,-0.188713,-0.92742,-0.332766,0.942606
1.92,-0.192105,-0.926391,-0.333693,0.93922
1.921,-0.190667,-0.926358,-0.334621,0.93574
1.922,-0.187698,-0.92663,-0.335547,0.932167
1.923,-0.187438,-0.926348,-0.336475,0.9285
1.924,-0.18322,-0.926855,-0.337401,0.92474
1.925,-0.181819,-0.926792,-0.338328,0.920888
1.926,-0.182193,-0.926383,-0.339255,0.916944
1.927,-0.184657,-0.92556,-0.340183,0.912908
1.928,-0.186547,-0.92484,-0.341108,0.908781
1.929,-0.185118,-0.924786,-0.342033,0.904562
1.93,-0.18223,-0.925018,-0.342958,0.900254
1.931,-0.179126,-0.925281,-0.343883,0.895855
1.932,-0.17716,-0.925319,-0.34481,0.891367
1.933,-0.176726,-0.925062,-0.345737,0.88679
1.934,-0.180734,-0.923941,-0.346661,0.882124
1.935,-0.180462,-0.923646,-0.347585,0.87737
1.936,-0.18287,-0.922827,-0.348509,0.872528
1.937,-0.18283,-0.922487,-0.349432,0.867598
1.938,-0.186452,-0.921413,-0.350355,0.862582
1.939,-0.18284,-0.921788,-0.351277,0.85748
1.94,-0.184025,-0.921198,-0.352198,0.852292
1.941,-0.181919,-0.921267,-0.35312,0.847019
1.942,-0.184087,-0.920483,-0.354042,0.841661
1.943,-0.183271,-0.920294,-0.354963,0.836219
1.944,-0.183668,-0.919863,-0.355884,0.830694
1.945,-0.183795,-0.919492,-0.356808,0.825085
1.946,-0.186656,-0.918559,-0.357727,0.819394
1.947,-0.186826,-0.918171,-0.358648,0.81362
1.948,-0.183571,-0.918469,-0.359566,0.807766
1.949,-0.184337,-0.917958,-0.360485,0.80183
1.95,-0.189473,-0.91655,-0.361402,0.795815
1.951,-0.18781,-0.916532,-0.362319,0.78972
1.952,-0.18374,-0.916999,-0.363238,0.783546
1.953,-0.181574,-0.917066,-0.364155,0.777293
1.954,-0.183452,-0.916329,-0.365072,0.770963
1.955,-0.186715,-0.915303,-0.365988,0.764556
1.956,-0.185879,-0.915109,-0.366903,0.758072
1.957,-0.184474,-0.915025,-0.367818,0.751513
1.958,-0.182426,-0.915068,-0.368734,0.744878
1.959,-0.188135,-0.913543,-0.369648,0.738169
1.96,-0.187889,-0.913225,-0.370562,0.731386
1.961,-0.185105,-0.913425,-0.371476,0.72453
1.962,-0.184522,-0.913171,-0.372389,0.717601
1.963,-0.182324,-0.913238,-0.373302,0.710601
1.964,-0.184137,-0.912502,-0.374216,0.70353
1.965,-0.183402,-0.912276,-0.375129,0.696388
1.966,-0.185511,-0.911479,-0.376042,0.689177
1.967,-0.191114,-0.909944,-0.376953,0.681896
1.968,-0.192787,-0.909214,-0.377863,0.674548
1.969,-0.191664,-0.909072,-0.378772,0.667132
1.97,-0.193402,-0.908333,-0.379684,0.659649
1.971,-0.19477,-0.907662,-0.380593,0.652101
1.972,-0.19598,-0.907021,-0.3815,0.644487
1.973,-0.193917,-0.907085,-0.382409,0.636809
1.974,-0.194614,-0.906553,-0.383315,0.629067
1.975,-0.193524,-0.906403,-0.384222,0.621262
1.976,-0.194519,-0.905803,-0.385127,0.613395
1.977,-0.197296,-0.904818,-0.386033,0.605467
1.978,-0.19926,-0.904005,-0.386939,0.597478
1.979,-0.198506,-0.903784,-0.387843,0.589429
1.98,-0.200676,-0.902917,-0.388747,0.581322
1.981,-0.202457,-0.902135,-0.389651,0.573156
1.982,-0.201476,-0.901967,-0.390554,0.564933
1.983,-0.19986,-0.901937,-0.391457,0.556654
1.984,-0.199218,-0.901688,-0.392359,0.548319
1.985,-0.19796,-0.901573,-0.393261,0.539929
1.986,-0.196839,-0.901424,-0.394162,0.531485
1.987,-0.19884,-0.900591,-0.395064,0.522987
1.988,-0.195822,-0.900858,-0.395965,0.514438
1.989,-0.193588,-0.900946,-0.396867,0.505837
1.99,-0.192304,-0.900825,-0.397768,0.497186
1.991,-0.194883,-0.899873,-0.398669,0.488485
1.992,-0.192292,-0.900031,-0.399569,0.479735
1.993,-0.186325,-0.900888,-0.40047,0.470937
1.994,-0.184814,-0.900798,-0.401371,0.462092
1.995,-0.18358,-0.90065,-0.402272,0.4532
1.996,-0.18567,-0.899821,-0.403174,0.444264
1.997,-0.188005,-0.898932,-0.404073,0.435283
1.998,-0.188262,-0.898474,-0.404972,0.426258
1.999,-0.185017,-0.898742,-0.40587,0.417191
2,-0.183498,-0.898645,-0.406769,0.408082
2.001,-0.181635,-0.898616,-0.407667,0.398932
2.002,-0.180454,-0.898446,-0.408566,0.389743
2.003,-0.181327,-0.89786,-0.409463,0.380514
2.004,-0.183814,-0.896946,-0.410361,0.371248
2.005,-0.180615,-0.897184,-0.411258,0.361944
2.006,-0.17976,-0.896945,-0.412155,0.352604
2.007,-0.178176,-0.896848,-0.413052,0.343229
2.008,-0.180965,-0.895878,-0.413949,0.333819
2.009,-0.181123,-0.895433,-0.414845,0.324376
2.01,-0.177582,-0.895728,-0.415742,0.314901
2.011,-0.173173,-0.896179,-0.416639,0.305394
2.012,-0.174143,-0.895575,-0.417536,0.295857
2.013,-0.173732,-0.895237,-0.418432,0.28629
2.014,-0.17234,-0.895089,-0.419328,0.276694
2.015,-0.170311,-0.895061,-0.420224,0.267071
2.016,-0.169497,-0.894801,-0.421122,0.257421
2.017,-0.166521,-0.894938,-0.422017,0.247745
2.018,-0.1708,-0.893711,-0.422912,0.238045
2.019,-0.174552,-0.892565,-0.423806,0.22832
2.02,-0.177782,-0.891505,-0.424699,0.218573
2.021,-0.177811,-0.891073,-0.42559,0.208804
2.022,-0.176685,-0.890877,-0.426484,0.199015
2.023,-0.178709,-0.890044,-0.427373,0.189205
2.024,-0.173544,-0.890638,-0.428264,0.179376
2.025,-0.176096,-0.889708,-0.429154,0.16953
2.026,-0.176605,-0.889179,-0.430044,0.159666
2.027,-0.180662,-0.887933,-0.430933,0.149786
2.028,-0.178457,-0.887949,-0.431821,0.139892
2.029,-0.18101,-0.887,-0.432709,0.129983
2.03,-0.177767,-0.887226,-0.433598,0.120062
2.031,-0.179405,-0.886464,-0.434485,0.110128
2.032,-0.182138,-0.885477,-0.435374,0.100184
2.033,-0.182903,-0.884883,-0.436259,0.0902294
2.034,-0.180322,-0.884987,-0.437149,0.0802658
2.035,-0.178413,-0.884937,-0.438034,0.0702942
2.036,-0.18096,-0.883981,-0.438919,0.0603156
2.037,-0.183863,-0.882942,-0.439802,0.050331
